SEL534ant	SEL534BL	SEL535ant	SEL535BL	SEL536ant	SEL536BL	SEL543ant	SEL543BL	SEL562ant	SEL562BL	SEL627ant	SEL627BL	SEL672ant	SEL672BL	geneID
15.372269153728862	12.770462627284509	13.885927476477145	13.87758335657039	17.07183365649867	15.353172734751444	15.598650467264834	17.483031082821697	13.633985355656119	11.745142756344228	15.966849895028528	16.21169621810322	15.865590198444636	15.651526853038174	116158557
8.89165438656381	8.666157440772881	8.72490925238076	8.667125613815605	8.834949476919487	8.75338941947245	9.009482093580141	8.898973514473871	8.72908301140917	8.599945389452037	8.97776974612666	8.769370076992018	8.841444254893503	8.763450782802774	116158558
10.462861257832607	8.98698428068287	10.550117596243979	9.005420725939233	10.475775476574988	9.019104033767503	10.453823236581284	9.003823859780223	10.137901078695002	8.706592587752976	10.112975116732532	8.960784609856052	10.151520806971726	8.822912385436057	116158560
10.301059613069699	9.669889098831598	9.841115384801238	9.892860600007065	10.067788527679568	9.444618350634636	10.168600448695871	9.501685817187134	9.819829619404112	8.910894332403155	9.975487750291215	9.264578709554621	10.034482797717912	9.395968835317024	116158561
11.035423657576523	10.284087278713308	10.942885917533689	10.318707666051786	10.560949248508368	9.911201625496947	10.743429403333282	10.227351946336736	10.588962075059989	9.962760770055443	10.461797440949656	9.87182163977196	10.44133456153781	9.831967925594876	116158562
9.867987554957041	9.655892558398463	9.927078601076245	9.750578802079055	9.807792654847953	9.6920321086799	9.759068002061818	9.79535788977512	9.656095147403187	9.799638119285934	9.852166564051778	9.628825410696606	9.783973296790494	9.621058519891504	116158563
9.879301233092821	9.67451331500359	9.855377591789594	9.72990782905679	9.801197031287591	9.623361227234945	9.7624485853284	9.604040659125346	9.802417162871404	10.087696519957268	9.660014109653115	9.43356054195637	9.782010706600603	9.610270053662747	116158564
8.590700990653556	8.8828533415801	8.567430497710838	8.621143202224129	9.346815345065655	11.197334751534093	8.801114532552305	11.967855965368258	8.515140111251645	8.72432039836143	8.747544273600324	9.054832335600246	8.957600577690057	8.91675386938985	116158565
11.037702424952169	10.668622926545643	11.121832311483827	10.99038494073656	11.005619936870165	10.956148921590488	11.083825744493133	11.017754131862922	11.102689535934038	10.832297916354847	11.09355874591138	10.903736787692843	11.042583470224917	11.037255823812082	116158566
8.800925020061433	8.807270452937658	8.779579842758405	8.750220017202713	8.910404802217677	8.804038308365117	8.883441777560291	8.800198086660732	8.799583967451424	8.72432039836143	8.932078277564035	9.050215332183555	8.57168883074185	8.605946105033798	116158568
12.213557123768561	11.687643712458476	12.221787215890915	11.834175093884246	12.338326052641866	12.000573934543997	12.044803976830968	11.898775634374763	12.1875610010151	11.586298167537816	12.147743428786855	11.847880375489776	12.174286592448155	11.871015192504823	116158571
13.419143902122688	13.914529985954728	13.58894272689089	14.009002354953415	13.922120112461538	14.01590877795908	13.468755476766306	13.499968217608435	13.960634948367428	13.807939162615034	14.018076833466232	14.06973935140925	13.701079379202607	13.785260652510537	116158572
8.968885487314004	8.925681361215581	8.759938417434617	8.691789261134696	8.929573060765218	8.883048809843041	9.044942688723255	8.879398612833146	9.157299620262972	8.83035610701266	8.937992503448125	8.916279137327733	8.908428185199673	8.693778530171212	116158573
9.26530197225972	9.19030221485308	8.839326752644796	8.841294454352475	10.06568585053237	10.167847313467979	8.903281905014035	8.823142203440892	10.660905666793314	9.826610640195115	9.78614270566612	9.488877824494757	10.87117844560387	10.81288478194462	116158575
10.099179730467236	11.874158553950958	10.215750564211957	12.37119991919211	10.253525884048821	11.802611868516843	10.778082559193562	12.623966796515845	10.517757163014167	11.487181250539967	10.30697546933275	12.627112360225343	9.874318839752847	12.488356251801626	116158576
10.888726682233028	10.28954056282457	10.597608653346311	10.836319077490371	10.809814917619752	10.051681113074757	10.404431940375284	10.476697532423255	10.822342318827816	10.446947762314748	10.887367981214881	10.690387141157366	10.80803061203485	10.561997801837947	116158577
10.333361367765125	11.686184346423563	10.336482391765081	11.600355797372595	10.040161631232829	11.901843408441165	10.55612084165603	11.085254122523427	10.313141350600318	10.668101332955208	9.968266999976299	11.54914352455401	9.64611247855127	11.57624761617888	116158578
12.346994760416708	12.51616265733768	11.985503674935051	12.504386762640927	12.069253243002757	12.530004148644121	12.335612454115653	12.851303342702293	11.798475539069766	11.585305983207443	12.055252025270862	12.689554500110118	11.929166838249971	12.53001234078504	116158579
9.003950695849221	8.84994798165796	9.382931191481358	9.195876973592519	9.104985917903674	8.822763101251036	9.195871556079858	8.845005660420064	9.000197801225047	8.788098214590853	9.088314727094662	8.78482184698238	9.49737251274221	8.846187575081874	116158580
10.208503932330185	9.765130262450615	9.34184465283169	9.690944337192015	9.864211511137043	9.572732508367466	9.708823379094452	9.344303187435209	9.516190109362089	9.249210418420724	9.417723896282567	9.195950453180414	10.115225798479292	9.82533659771144	116158581
8.341301693924754	8.666157440772881	8.341301693924754	8.927096152376851	8.341301693924754	8.553227026801164	8.341301693924754	9.390288065332088	8.451286651650667	8.922250839884478	8.341301693924754	8.423974715098469	8.341301693924754	8.494236911435973	116158583
11.682931167052407	11.567973655598047	11.15086345804184	10.995465307530894	12.925676660330923	13.033294187956642	11.98281131280345	12.6903927598899	12.580492743784967	11.76232412394365	12.499005287964211	12.435596459906014	12.777661737166364	13.029724438710474	116158584
9.812639497664573	9.810801645115312	9.022373320372814	9.305657967937627	9.377652123725733	9.27809925209613	9.71059566791312	9.641737333309248	9.102521870415197	8.79542387559875	9.488462901023372	9.419201579383222	9.206498482031629	9.167997751780495	116158585
9.26530197225972	9.066417098576949	9.312426005029161	9.037234761949385	8.703873129212228	8.883048809843041	8.64956690202235	8.583060288894018	9.055384315142751	8.732876740204365	8.680470351129816	8.710072510476309	8.941682244755771	8.942559413223345	116158586
8.341301693924754	8.341301693924754	8.447984678687803	8.341301693924754	8.602391566900161	8.874871079822965	9.334880537522656	9.354361549247834	8.721293674771795	8.341301693924754	8.46145753088199	8.526063195816032	8.456587026344652	8.574768661567477	116158587
9.330973053546442	9.209705330175444	8.341301693924754	8.658470713164819	8.750545992091782	8.341301693924754	9.134565510676769	8.837828948272533	9.511556672453306	9.365298864438211	8.341301693924754	8.341301693924754	8.341301693924754	8.789931824505212	116158588
8.341301693924754	9.506932563019957	9.29870984508693	8.341301693924754	8.341301693924754	8.341301693924754	8.341301693924754	8.341301693924754	9.934715541998616	8.97069251310685	9.083673998840055	9.007108058461649	10.42876850965342	8.341301693924754	116158593
11.999631200131512	11.93139307651541	12.059470029601169	11.849070507264829	12.164087997971382	12.104035563063453	11.974632487084918	11.921179946367285	11.768508458057985	11.761448075646811	11.778688362533334	11.807389038141316	11.926849236570822	11.886969712304364	116158596
10.201009092886482	10.16069143740191	10.397331709342613	10.222196024750167	10.445065717637267	10.502969011393885	10.363303174316258	10.265294803230622	10.28539281265128	10.626937733575843	10.305603049112662	10.181181616032616	10.31228863567458	10.229611941503858	116158597
8.721637607229306	8.631983794678494	8.739300549157203	8.852172378491863	9.272530935251332	9.246112317748548	8.341301693924754	8.341301693924754	10.417399429698504	9.691040917649673	10.040261195249894	9.478071260349036	10.85295799858505	10.56442845076654	116158599
9.170490457847952	9.027935582060865	8.88223015108508	8.878365159949844	8.914292478621013	8.707711673847482	8.60044074194458	8.611517239222739	9.083276422749561	8.949666890484107	9.179345005927605	9.161191032905453	8.891006520827156	8.8826750530902	116158602
8.827896606357344	8.94305716267595	9.295939539912654	9.24102038325763	8.948104085177455	8.929624262737882	8.888472518327037	8.830542786259448	8.924621389122608	8.741245699222922	8.926100901513925	8.992057317398361	8.957600577690057	9.09269699926703	116158606
9.068698713491115	9.327156210671504	9.192505665279436	9.873170830307425	9.306111724075633	10.10714443989454	9.350413721625237	9.851619826043024	9.026262347900435	9.309249622513054	8.97776974612666	9.257626563525188	9.076201740194337	9.574393582200202	116158607
11.943419690749652	12.24412944751155	12.87082922314029	13.152071379061523	11.943513276623653	12.441563621750511	12.074523720275081	12.12663036985405	11.956142149049825	11.850189245205954	12.736288041542405	13.06988747466408	12.106058731519397	12.587456574585444	116158608
8.863237789211192	9.495972811551383	9.026388915059707	9.43129686786047	8.806967001829074	9.217642811792226	9.25550787250503	9.580733948561164	9.338563407758047	9.35009011278245	9.050264463709548	9.407549819798357	8.872986059467785	9.510569573185645	116158610
9.143292674005725	9.14577900157039	9.913692007487848	9.463551937452195	9.288370900597865	9.146823722470627	8.691786985836302	8.567479147433481	9.413796790880308	9.365298864438211	8.341301693924754	8.341301693924754	9.399200623532277	9.14067293682026	116158611
11.69436589716472	10.354503607179627	11.160026327822157	10.142136028826833	11.116510585419604	10.275728956398119	11.481709757764289	10.487617417229739	11.730237397748771	10.060006004112683	11.600082189655494	10.424479157480876	11.46373906814254	10.389272208864664	116158612
9.799118739644683	9.796474194127287	10.072888048806048	10.146992377842599	9.985159248900102	9.899290931471574	9.969804952039963	10.210945224302426	9.909458003639003	10.822010123410662	9.881826230712027	9.849233554553106	9.64611247855127	9.74009968343657	116158617
10.58458429619453	10.538470915886164	10.552801415189604	10.397514154334097	10.430219583445572	10.212866244787415	10.477363273187212	10.38716400375025	10.461944996574388	10.286609002377615	10.52004027789795	10.398157684145838	10.357979802197397	10.33390880654978	116158618
8.863237789211192	8.807270452937658	8.651804603662372	8.649568905450403	8.710038134123714	8.669204030088437	8.835758921043041	8.886005471047849	8.799583967451424	8.647169867460192	8.669747358900453	8.650088396021541	8.57168883074185	8.620218103393624	116158619
13.355866522951683	9.48488626039598	12.916985852401828	9.745448007482127	13.120515258141781	9.822519803854155	13.764310086539567	10.400156683979793	13.942942252608415	9.699630678296808	14.480479615117877	10.505948484723811	14.057347714187634	9.72562703438769	116158620
8.714822517181776	8.784334545283075	8.669487583047198	8.610993811071365	8.761385586906293	8.742469651345512	8.818762434686022	8.567479147433481	8.919549912813897	8.457094553603364	9.207357205180365	8.910457465558622	8.800623318281904	8.341301693924754	116158624
9.400994453816326	8.976304968454928	9.50491167694527	8.976181435305746	9.371570527739923	9.050330304124222	9.465806820371556	8.852077541713065	9.286513744011012	8.678217486948862	9.453762997489235	8.799737397303588	9.292236122880096	8.789931824505212	116158625
9.684458363808343	9.695074497990692	9.628786981188078	9.6672287492413	9.568660895318466	9.677482713818424	9.556281402220565	9.646660808785334	9.7166585723402	10.470708774979439	9.819644014453601	9.886633988216689	9.843148921882962	9.875203612834925	116158626
9.514888410375715	9.63213792437558	9.50710912987326	9.490343636249778	9.493242063494773	9.57920171531346	9.554222053726507	9.596331332320236	9.567954204984764	9.976199466677489	9.465472058059362	9.612364694556174	9.393426964860781	9.429245798327985	116158627
10.050357109102704	10.108289071104045	10.120296233069626	10.182815116161317	10.20754301537696	10.207327611726269	10.12497483557943	10.26816642296412	9.853859907122711	10.25912593212246	10.033426935479914	10.149181370157418	9.968040110581475	10.046399845578819	116158629
8.848405438618395	9.465168060522469	8.686250572843523	9.272569761705876	9.180622532743083	9.78604535642407	8.788949401426873	9.361003327645292	8.848784030003365	8.816702229003393	9.491298036807084	9.590802537510658	9.142294155910042	9.483203043619401	116158630
12.078911651228974	12.20174044637903	11.986456323361784	12.186231940013286	12.16812036056009	12.240108893362015	11.965771669518364	12.15883249117971	11.918068662139897	12.664645364363757	11.906957397828476	12.028010396451347	11.955930271202698	12.193897156626605	116158633
